"plot_id","subplot","hegyi","rich","ba_sum","ba_sd","ba_mean","cum_height","crown_area_sum","crown_area_mean","crown_area_sd","ba_cov","crown_area_cov"
"TKW_21","S4",3.66431413540598,4,3516.21972354874,667.426940289901,502.317103364106,60,1869.40470851861,267.057815502658,394.015666139637,132.869642665962,147.53946271822
"TKW_21","S5",3.08027982339882,3,1537.33051105253,377.066777754403,384.332627763133,41.6,1021.52026724126,255.380066810314,162.662596896108,98.1094891550016,63.694319970919
"TKW_21","S7",3.50104402856645,6,1416.89755667717,156.067818223405,157.433061853019,57.8,923.753903861543,102.639322651283,72.9544046477075,99.1328100885898,71.0784159162569
"TKW_21","S8",3.29958883623,3,1176.77777618166,124.037742861696,147.097222022708,47.6,708.114984119139,88.5143730148924,54.6817591649778,84.3236474190842,61.7772654343693
"TKW_21","S9",2.6554466817988,4,1379.96028105258,286.146566008654,275.992056210517,34.2,818.981788864323,163.796357772865,170.993574221792,103.679276113075,104.394002740224
"TKW_25","S1",3.01284688427228,2,515.11123944585,43.5948330343975,128.777809861463,26.1,131.287156993517,32.8217892483794,25.4856738256893,33.8527523346578,77.6486425917434
"TKW_25","S2",2.88542645380612,1,1343.38428858317,348.751265272516,447.794762861055,23.4,347.365899707423,115.788633235808,94.1946210858143,77.8819437378568,81.3504905045243
"TKW_25","S3",0.986998304038441,1,576.80426518072,NA,576.80426518072,10,331.752184219082,331.752184219082,NA,NA,NA
"TKW_25","S4",2.33720608278175,1,2447.87401780573,552.7152552666,815.958005935243,44.4,1883.07063656172,627.690212187241,0,67.7381986874536,0
"TKW_25","S6",3.23047496071155,3,646.139215045447,87.5312997430085,215.379738348482,23.8,208.601752198362,69.5339173994541,84.335733448078,40.6404522608267,121.287188471766
