plot_id,subplot,direction,dpm,sampled,date,dry_mass
ABG_14,S6,N,7,FALSE,21/03/2019,NA
ABG_14,S6,E,8,FALSE,21/03/2019,NA
ABG_14,S6,S,14,FALSE,21/03/2019,NA
ABG_14,S6,W,17,TRUE,21/03/2019,46.26
ABG_14,S7,N,5,FALSE,21/03/2019,NA
ABG_14,S7,E,9,FALSE,21/03/2019,NA
ABG_14,S7,S,6,TRUE,21/03/2019,14.32
ABG_14,S7,W,5,FALSE,21/03/2019,NA
ABG_14,S8,N,9,FALSE,21/03/2019,NA
ABG_14,S8,E,8,FALSE,21/03/2019,NA
ABG_14,S8,S,9,FALSE,21/03/2019,NA
ABG_14,S8,W,13,FALSE,21/03/2019,NA
ABG_14,S9,N,12,FALSE,21/03/2019,NA
ABG_14,S9,E,18,FALSE,21/03/2019,NA
ABG_14,S9,S,9,FALSE,21/03/2019,NA
ABG_14,S9,W,19,FALSE,21/03/2019,NA
ABG_15,S1,N,12,FALSE,23/03/2019,NA
ABG_15,S1,E,17,FALSE,23/03/2019,NA
ABG_15,S1,S,8,FALSE,23/03/2019,NA
ABG_15,S1,W,17,FALSE,23/03/2019,NA
ABG_15,S2,N,9,FALSE,23/03/2019,NA
ABG_15,S2,E,19,FALSE,23/03/2019,NA
ABG_15,S2,S,16,FALSE,23/03/2019,NA
ABG_15,S2,W,9,FALSE,23/03/2019,NA
ABG_15,S3,N,5,FALSE,23/03/2019,NA
ABG_15,S3,E,5,FALSE,23/03/2019,NA
ABG_15,S3,S,18,TRUE,23/03/2019,25.24
ABG_15,S3,W,32,FALSE,23/03/2019,NA
ABG_15,S4,N,5,FALSE,23/03/2019,NA
ABG_15,S4,E,18,FALSE,23/03/2019,NA
ABG_15,S4,S,19,TRUE,23/03/2019,53.5
ABG_15,S4,W,8,TRUE,23/03/2019,28.65
ABG_15,S5,N,9,FALSE,23/03/2019,NA
ABG_15,S5,E,11,FALSE,23/03/2019,NA
ABG_15,S5,S,11,FALSE,23/03/2019,NA
ABG_15,S5,W,22,FALSE,23/03/2019,NA
ABG_15,S6,N,3,TRUE,23/03/2019,13.13
ABG_15,S6,E,15,FALSE,23/03/2019,NA
ABG_15,S6,S,22,FALSE,23/03/2019,NA
ABG_15,S6,W,17,FALSE,23/03/2019,NA
ABG_15,S7,N,7,FALSE,23/03/2019,NA
ABG_15,S7,E,7,FALSE,23/03/2019,NA
ABG_15,S7,S,3,FALSE,23/03/2019,NA
ABG_15,S7,W,44,FALSE,23/03/2019,NA
ABG_15,S8,N,30,FALSE,23/03/2019,NA
ABG_15,S8,E,25,FALSE,23/03/2019,NA
ABG_15,S8,S,55,FALSE,23/03/2019,NA
ABG_15,S8,W,10,FALSE,23/03/2019,NA
ABG_15,S9,N,15,TRUE,23/03/2019,59.05
ABG_15,S9,E,35,TRUE,23/03/2019,69
ABG_15,S9,S,19,FALSE,23/03/2019,NA
ABG_15,S9,W,9,FALSE,23/03/2019,NA
TKW_13,S1,N,25,FALSE,09/03/2020,NA
TKW_13,S1,E,26,TRUE,09/03/2020,NA
TKW_13,S1,S,30,FALSE,09/03/2020,NA
TKW_13,S1,W,30,TRUE,09/03/2020,NA
TKW_13,S2,N,18,FALSE,09/03/2020,NA
TKW_13,S2,E,16,FALSE,09/03/2020,NA
TKW_13,S2,S,26,TRUE,09/03/2020,NA
TKW_13,S2,W,20,FALSE,09/03/2020,NA
TKW_13,S3,N,21,FALSE,09/03/2020,NA
TKW_13,S3,E,21,FALSE,09/03/2020,NA
TKW_13,S3,S,15,FALSE,09/03/2020,NA
TKW_13,S3,W,30,FALSE,09/03/2020,NA
TKW_13,S4,N,14,FALSE,09/03/2020,NA
TKW_13,S4,E,16,FALSE,09/03/2020,NA
TKW_13,S4,S,25,TRUE,09/03/2020,NA
TKW_13,S4,W,21,TRUE,09/03/2020,NA
TKW_13,S5,N,22,FALSE,09/03/2020,NA
TKW_13,S5,E,25,FALSE,09/03/2020,NA
TKW_13,S5,S,20,TRUE,09/03/2020,NA
TKW_13,S5,W,17,FALSE,09/03/2020,NA
TKW_13,S6,N,13,FALSE,09/03/2020,NA
TKW_13,S6,E,18,FALSE,09/03/2020,NA
TKW_13,S6,S,27,FALSE,09/03/2020,NA
TKW_13,S6,W,26,TRUE,09/03/2020,NA
TKW_13,S7,N,10,FALSE,09/03/2020,NA
TKW_13,S7,E,39,FALSE,09/03/2020,NA
TKW_13,S7,S,35,FALSE,09/03/2020,NA
TKW_13,S7,W,30,FALSE,09/03/2020,NA
TKW_13,S8,N,45,FALSE,09/03/2020,NA
TKW_13,S8,E,30,TRUE,09/03/2020,NA
TKW_13,S8,S,15,TRUE,09/03/2020,NA
TKW_13,S8,W,17,FALSE,09/03/2020,NA
TKW_13,S9,N,25,FALSE,09/03/2020,NA
TKW_13,S9,E,20,FALSE,09/03/2020,NA
TKW_13,S9,S,25,FALSE,09/03/2020,NA
TKW_13,S9,W,18,FALSE,09/03/2020,NA
TKW_9,S1,N,10,FALSE,06/03/2020,NA
TKW_9,S1,E,11,FALSE,06/03/2020,NA
TKW_9,S1,S,17,TRUE,06/03/2020,NA
TKW_9,S1,W,13,FALSE,06/03/2020,NA
TKW_9,S2,N,18,FALSE,06/03/2020,NA
TKW_9,S2,E,22,FALSE,06/03/2020,NA
TKW_9,S2,S,26,FALSE,06/03/2020,NA
TKW_9,S2,W,24,FALSE,06/03/2020,NA
TKW_9,S3,N,28,FALSE,06/03/2020,NA
TKW_9,S3,E,27,TRUE,06/03/2020,NA
TKW_9,S3,S,14,TRUE,06/03/2020,NA
TKW_9,S3,W,13,TRUE,06/03/2020,NA
TKW_9,S4,N,12,FALSE,06/03/2020,NA
TKW_9,S4,E,5,TRUE,06/03/2020,NA
TKW_9,S4,S,11,FALSE,06/03/2020,NA
TKW_9,S4,W,5,FALSE,06/03/2020,NA
TKW_9,S5,N,16,TRUE,06/03/2020,NA
TKW_9,S5,E,19,TRUE,06/03/2020,NA
TKW_9,S5,S,13,FALSE,06/03/2020,NA
TKW_9,S5,W,8,FALSE,06/03/2020,NA
TKW_9,S6,N,11,FALSE,06/03/2020,NA
TKW_9,S6,E,13,FALSE,06/03/2020,NA
TKW_9,S6,S,24,FALSE,06/03/2020,NA
TKW_9,S6,W,18,FALSE,06/03/2020,NA
TKW_9,S7,N,30,FALSE,06/03/2020,NA
TKW_9,S7,E,25,FALSE,06/03/2020,NA
TKW_9,S7,S,30,FALSE,06/03/2020,NA
TKW_9,S7,W,33,FALSE,06/03/2020,NA
TKW_9,S8,N,8,FALSE,06/03/2020,NA
TKW_9,S8,E,23,FALSE,06/03/2020,NA
TKW_9,S8,S,18,FALSE,06/03/2020,NA
TKW_9,S8,W,22,TRUE,06/03/2020,NA
TKW_9,S9,N,11,FALSE,06/03/2020,NA
TKW_9,S9,E,13,FALSE,06/03/2020,NA
TKW_9,S9,S,10,FALSE,06/03/2020,NA
TKW_9,S9,W,4,TRUE,06/03/2020,NA
TKW_19,S1,N,14,FALSE,24/02/2020,NA
TKW_19,S1,E,6,FALSE,24/02/2020,NA
TKW_19,S1,S,23,FALSE,24/02/2020,NA
TKW_19,S1,W,15,FALSE,24/02/2020,NA
TKW_19,S2,N,9,TRUE,24/02/2020,NA
TKW_19,S2,E,20,FALSE,24/02/2020,NA
TKW_19,S2,S,10,FALSE,24/02/2020,NA
TKW_19,S2,W,52,FALSE,24/02/2020,NA
TKW_19,S3,N,9,TRUE,24/02/2020,NA
TKW_19,S3,E,22,FALSE,24/02/2020,NA
TKW_19,S3,S,28,FALSE,24/02/2020,NA
TKW_19,S3,W,12,FALSE,24/02/2020,NA
TKW_19,S4,N,12,TRUE,24/02/2020,NA
TKW_19,S4,E,17,FALSE,24/02/2020,NA
TKW_19,S4,S,20,FALSE,24/02/2020,NA
TKW_19,S4,W,17,FALSE,24/02/2020,NA
TKW_19,S5,N,22,FALSE,24/02/2020,NA
TKW_19,S5,E,30,TRUE,24/02/2020,NA
TKW_19,S5,S,7,FALSE,24/02/2020,NA
TKW_19,S5,W,27,TRUE,24/02/2020,NA
TKW_19,S6,N,7,TRUE,24/02/2020,NA
TKW_19,S6,E,10,FALSE,24/02/2020,NA
TKW_19,S6,S,12,FALSE,24/02/2020,NA
TKW_19,S6,W,14,FALSE,24/02/2020,NA
TKW_19,S7,N,14,TRUE,24/02/2020,NA
TKW_19,S7,E,29,FALSE,24/02/2020,NA
TKW_19,S7,S,14,FALSE,24/02/2020,NA
TKW_19,S7,W,5,FALSE,24/02/2020,NA
TKW_19,S8,N,29,FALSE,24/02/2020,NA
TKW_19,S8,E,18,FALSE,24/02/2020,NA
TKW_19,S8,S,44,TRUE,24/02/2020,NA
TKW_19,S8,W,12,FALSE,24/02/2020,NA
TKW_19,S9,N,37,FALSE,24/02/2020,NA
TKW_19,S9,E,26,FALSE,24/02/2020,NA
TKW_19,S9,S,22,FALSE,24/02/2020,NA
TKW_19,S9,W,20,TRUE,24/02/2020,NA
TKW_10,S1,N,35,FALSE,25/02/2020,NA
TKW_10,S1,E,38,FALSE,25/02/2020,NA
TKW_10,S1,S,25,TRUE,25/02/2020,NA
TKW_10,S1,W,45,FALSE,25/02/2020,NA
TKW_10,S2,N,40,FALSE,25/02/2020,NA
TKW_10,S2,E,34,FALSE,25/02/2020,NA
TKW_10,S2,S,17,FALSE,25/02/2020,NA
TKW_10,S2,W,24,TRUE,25/02/2020,NA
TKW_10,S3,N,25,FALSE,25/02/2020,NA
TKW_10,S3,E,15,FALSE,25/02/2020,NA
TKW_10,S3,S,35,TRUE,25/02/2020,NA
TKW_10,S3,W,12,FALSE,25/02/2020,NA
TKW_10,S4,N,25,TRUE,25/02/2020,NA
TKW_10,S4,E,26,FALSE,25/02/2020,NA
TKW_10,S4,S,15,FALSE,25/02/2020,NA
TKW_10,S4,W,30,TRUE,25/02/2020,NA
TKW_10,S5,N,27,TRUE,25/02/2020,NA
TKW_10,S5,E,7,FALSE,25/02/2020,NA
TKW_10,S5,S,24,TRUE,25/02/2020,NA
TKW_10,S5,W,28,FALSE,25/02/2020,NA
TKW_10,S6,N,7,FALSE,25/02/2020,NA
TKW_10,S6,E,20,FALSE,25/02/2020,NA
TKW_10,S6,S,17,FALSE,25/02/2020,NA
TKW_10,S6,W,13,FALSE,25/02/2020,NA
TKW_10,S7,N,37,FALSE,25/02/2020,NA
TKW_10,S7,E,20,FALSE,25/02/2020,NA
TKW_10,S7,S,12,FALSE,25/02/2020,NA
TKW_10,S7,W,27,FALSE,25/02/2020,NA
TKW_10,S8,N,45,FALSE,25/02/2020,NA
TKW_10,S8,E,18,FALSE,25/02/2020,NA
TKW_10,S8,S,27,FALSE,25/02/2020,NA
TKW_10,S8,W,18,FALSE,25/02/2020,NA
TKW_10,S9,N,10,TRUE,25/02/2020,NA
TKW_10,S9,E,18,TRUE,25/02/2020,NA
TKW_10,S9,S,20,FALSE,25/02/2020,NA
TKW_10,S9,W,15,FALSE,25/02/2020,NA
TKW_21,S1,N,5,FALSE,28/02/2020,NA
TKW_21,S1,E,6,FALSE,28/02/2020,NA
TKW_21,S1,S,18,FALSE,28/02/2020,NA
TKW_21,S1,W,6,FALSE,28/02/2020,NA
TKW_21,S2,N,5,TRUE,28/02/2020,NA
TKW_21,S2,E,4,FALSE,28/02/2020,NA
TKW_21,S2,S,12,FALSE,28/02/2020,NA
TKW_21,S2,W,3,FALSE,28/02/2020,NA
TKW_21,S3,N,6,FALSE,28/02/2020,NA
TKW_21,S3,E,3,FALSE,28/02/2020,NA
TKW_21,S3,S,5,TRUE,28/02/2020,NA
TKW_21,S3,W,7,TRUE,28/02/2020,NA
TKW_21,S4,N,6,FALSE,28/02/2020,NA
TKW_21,S4,E,3,FALSE,28/02/2020,NA
TKW_21,S4,S,6,TRUE,28/02/2020,NA
TKW_21,S4,W,6,FALSE,28/02/2020,NA
TKW_21,S5,N,6,TRUE,28/02/2020,NA
TKW_21,S5,E,3,FALSE,28/02/2020,NA
TKW_21,S5,S,5,FALSE,28/02/2020,NA
TKW_21,S5,W,5,FALSE,28/02/2020,NA
TKW_21,S6,N,NA,FALSE,28/02/2020,NA
TKW_21,S6,E,NA,FALSE,28/02/2020,NA
TKW_21,S6,S,NA,FALSE,28/02/2020,NA
TKW_21,S6,W,NA,FALSE,28/02/2020,NA
TKW_21,S7,N,7,TRUE,28/02/2020,NA
TKW_21,S7,E,11,FALSE,28/02/2020,NA
TKW_21,S7,S,8,FALSE,28/02/2020,NA
TKW_21,S7,W,3,FALSE,28/02/2020,NA
TKW_21,S8,N,23,TRUE,28/02/2020,NA
TKW_21,S8,E,2,FALSE,28/02/2020,NA
TKW_21,S8,S,2,TRUE,28/02/2020,NA
TKW_21,S8,W,17,FALSE,28/02/2020,NA
TKW_21,S9,N,8,FALSE,28/02/2020,NA
TKW_21,S9,E,10,FALSE,28/02/2020,NA
TKW_21,S9,S,6,TRUE,28/02/2020,NA
TKW_21,S9,W,7,TRUE,28/02/2020,NA
TKW_7,S1,N,27,FALSE,10/03/2020,NA
TKW_7,S1,E,25,FALSE,10/03/2020,NA
TKW_7,S1,S,40,FALSE,10/03/2020,NA
TKW_7,S1,W,40,FALSE,10/03/2020,NA
TKW_7,S2,N,50,FALSE,10/03/2020,NA
TKW_7,S2,E,40,TRUE,10/03/2020,NA
TKW_7,S2,S,45,FALSE,10/03/2020,NA
TKW_7,S2,W,50,FALSE,10/03/2020,NA
TKW_7,S3,N,40,FALSE,10/03/2020,NA
TKW_7,S3,E,52,TRUE,10/03/2020,NA
TKW_7,S3,S,20,FALSE,10/03/2020,NA
TKW_7,S3,W,40,FALSE,10/03/2020,NA
TKW_7,S4,N,67,TRUE,10/03/2020,NA
TKW_7,S4,E,23,FALSE,10/03/2020,NA
TKW_7,S4,S,26,TRUE,10/03/2020,NA
TKW_7,S4,W,40,TRUE,10/03/2020,NA
TKW_7,S5,N,8,TRUE,10/03/2020,NA
TKW_7,S5,E,22,FALSE,10/03/2020,NA
TKW_7,S5,S,36,TRUE,10/03/2020,NA
TKW_7,S5,W,35,FALSE,10/03/2020,NA
TKW_7,S6,N,40,FALSE,10/03/2020,NA
TKW_7,S6,E,36,FALSE,10/03/2020,NA
TKW_7,S6,S,40,FALSE,10/03/2020,NA
TKW_7,S6,W,36,TRUE,10/03/2020,NA
TKW_7,S7,N,22,FALSE,10/03/2020,NA
TKW_7,S7,E,17,FALSE,10/03/2020,NA
TKW_7,S7,S,28,FALSE,10/03/2020,NA
TKW_7,S7,W,27,TRUE,10/03/2020,NA
TKW_7,S8,N,12,FALSE,10/03/2020,NA
TKW_7,S8,E,55,FALSE,10/03/2020,NA
TKW_7,S8,S,53,FALSE,10/03/2020,NA
TKW_7,S8,W,23,FALSE,10/03/2020,NA
TKW_7,S9,N,20,FALSE,10/03/2020,NA
TKW_7,S9,E,48,FALSE,10/03/2020,NA
TKW_7,S9,S,29,FALSE,10/03/2020,NA
TKW_7,S9,W,33,FALSE,10/03/2020,NA
TKW_25,S1,N,38,FALSE,13/03/2020,NA
TKW_25,S1,E,18,FALSE,13/03/2020,NA
TKW_25,S1,S,30,FALSE,13/03/2020,NA
TKW_25,S1,W,28,FALSE,13/03/2020,NA
TKW_25,S2,N,20,FALSE,13/03/2020,NA
TKW_25,S2,E,24,FALSE,13/03/2020,NA
TKW_25,S2,S,40,TRUE,13/03/2020,NA
TKW_25,S2,W,38,FALSE,13/03/2020,NA
TKW_25,S3,N,28,TRUE,13/03/2020,NA
TKW_25,S3,E,40,FALSE,13/03/2020,NA
TKW_25,S3,S,36,TRUE,13/03/2020,NA
TKW_25,S3,W,46,FALSE,13/03/2020,NA
TKW_25,S4,N,25,FALSE,13/03/2020,NA
TKW_25,S4,E,26,TRUE,13/03/2020,NA
TKW_25,S4,S,23,FALSE,13/03/2020,NA
TKW_25,S4,W,15,FALSE,13/03/2020,NA
TKW_25,S5,N,29,FALSE,13/03/2020,NA
TKW_25,S5,E,38,FALSE,13/03/2020,NA
TKW_25,S5,S,28,TRUE,13/03/2020,NA
TKW_25,S5,W,21,FALSE,13/03/2020,NA
TKW_25,S6,N,20,FALSE,13/03/2020,NA
TKW_25,S6,E,18,FALSE,13/03/2020,NA
TKW_25,S6,S,20,FALSE,13/03/2020,NA
TKW_25,S6,W,28,TRUE,13/03/2020,NA
TKW_25,S7,N,25,FALSE,13/03/2020,NA
TKW_25,S7,E,36,FALSE,13/03/2020,NA
TKW_25,S7,S,30,TRUE,13/03/2020,NA
TKW_25,S7,W,17,FALSE,13/03/2020,NA
TKW_25,S8,N,30,TRUE,13/03/2020,NA
TKW_25,S8,E,40,TRUE,13/03/2020,NA
TKW_25,S8,S,28,FALSE,13/03/2020,NA
TKW_25,S8,W,18,FALSE,13/03/2020,NA
TKW_25,S9,N,35,FALSE,13/03/2020,NA
TKW_25,S9,E,25,FALSE,13/03/2020,NA
TKW_25,S9,S,40,FALSE,13/03/2020,NA
TKW_25,S9,W,20,FALSE,13/03/2020,NA
