"plot_name","subplot","direction","vol","plot_id"
"P5","S7","E",0.0122561948621489,"ABG_5"
"P5","S7","N",0.00840783788937926,"ABG_5"
"P5","S7","S",0.341456284675666,"ABG_5"
"P5","S7","W",0.448993844581944,"ABG_5"
"P5","S8","E",0.0744758943553532,"ABG_5"
"P5","S8","N",0.105000815363697,"ABG_5"
"P5","S8","S",0.0639291707774478,"ABG_5"
"P5","S8","W",0.0949538565998153,"ABG_5"
"P5","S9","E",0.0998885229333222,"ABG_5"
"P5","S9","N",0.200997471143328,"ABG_5"
"P5","S9","S",0.159568308723499,"ABG_5"
"P5","S9","W",0.123714362002197,"ABG_5"
"P6","S1","E",0.0573040152734712,"ABG_6"
"P6","S1","N",0.0447116245369246,"ABG_6"
"P6","S1","S",0.127617252798587,"ABG_6"
"P6","S1","W",0.0875148944634233,"ABG_6"
"P6","S2","E",0.120631689372773,"ABG_6"
"P6","S2","N",0.0670794370135521,"ABG_6"
"P6","S2","S",0.174819297645178,"ABG_6"
"P6","S2","W",0.14303695535198,"ABG_6"
"P6","S3","E",0.0521133257074726,"ABG_6"
"P6","S3","N",0.0985544675748578,"ABG_6"
"P6","S3","S",0.132933312210665,"ABG_6"
"P6","S3","W",0.620068088584847,"ABG_6"
"P6","S4","E",0.125063172900717,"ABG_6"
"P6","S4","N",0.175023383827167,"ABG_6"
"P6","S4","S",0.0956639194483133,"ABG_6"
"P6","S4","W",0.100861911945022,"ABG_6"
"P6","S5","E",0.131332256305789,"ABG_6"
"P6","S5","N",0.00689541684017737,"ABG_6"
"P6","S5","S",0.0137690198338148,"ABG_6"
"P6","S5","W",0.335042453745461,"ABG_6"
"P6","S6","E",0.0760222735188158,"ABG_6"
"P6","S6","N",0.0587794698348898,"ABG_6"
"P6","S6","S",0.340414011339318,"ABG_6"
"P6","S6","W",0.0863224692234846,"ABG_6"
"P6","S7","E",0.0428897855049361,"ABG_6"
"P6","S7","N",0.0489959078831237,"ABG_6"
"P6","S7","S",0.0216584609390609,"ABG_6"
"P6","S7","W",0.0707989492396963,"ABG_6"
"P6","S8","E",0.0614754351688015,"ABG_6"
"P6","S8","N",0.0554358100918754,"ABG_6"
"P6","S8","S",0.0321896193769934,"ABG_6"
"P6","S8","W",0.0535569580188468,"ABG_6"
"P6","S9","E",0.141439341037334,"ABG_6"
"P6","S9","N",0.139774513206717,"ABG_6"
"P6","S9","S",0.273935935415536,"ABG_6"
"P6","S9","W",0.232696345331581,"ABG_6"
"P7","S1","E",0.0519562470301413,"ABG_7"
"P7","S1","N",0.0555504605038749,"ABG_7"
"P7","S1","S",0.124552963488599,"ABG_7"
"P7","S1","W",0.0754267093776895,"ABG_7"
"P7","S2","E",0.0534304862352663,"ABG_7"
"P7","S2","N",0.149176309125882,"ABG_7"
