"plot_id","subplot","stem_tag_id","tree_tag_id","distance","direction","diam","x_dim","y_dim","height","species"
"TKW_19","S9","Q66","Q66",6.3,140,9.6,3.1,13.4,3.4,"Combretum zeyheri"
"TKW_19","S9","Q69","Q69",3.9,290,6.8,5.5,5.6,4,"Diplorhynchus condylocarpon"
"TKW_19","S9","Q68","Q69",3.9,290,8.8,5.5,5.6,4,"Diplorhynchus condylocarpon"
"TKW_19","S9","Q67","Q69",3.9,290,7.6,5.5,5.6,4,"Diplorhynchus condylocarpon"
"TKW_10","S2","Y99B","Y99",5.2,NA,6.4,2.5,2.3,4,"NA NA"
"TKW_10","S2","Y98A","Y98",4.5,NA,5.4,2.6,3.1,1.4,"Acacia nilotica"
"TKW_10","S2","Z11","Z11",3.3,NA,7.4,2,1.8,1.2,"Acacia nilotica"
"TKW_10","S2","Z35","Z35",8.2,NA,14.1,8.2,7.9,4.6,"NA NA"
"TKW_10","S2","Z36","Z35",8.2,NA,18.7,8.2,7.9,4.6,"NA NA"
"TKW_10","S2","Z8A","Z35",8.2,NA,8.9,8.2,7.9,4.6,"NA NA"
"TKW_10","S3","Z94","Z94",3.2,NA,10.3,4.1,1.4,4.6,"Parinari curatellifolia"
"TKW_10","S3","Z93","Z93",3.4,NA,8.4,1.8,2.2,3.8,"NA NA"
"TKW_10","S3","Z92","Z92",2.2,NA,6.9,2.1,1.9,3.4,"NA NA"
"TKW_10","S3","Z91","Z91",2.9,NA,9.6,4.7,4.7,4.6,"Isolona sp."
"TKW_10","S3","Z89","Z91",2.9,NA,15,4.7,4.7,4.6,"Isolona sp."
"TKW_10","S3","Z90","Z91",2.9,NA,16.7,4.7,4.7,4.6,"Isolona sp."
"TKW_10","S4","Z80","Z80",1.2,NA,8,3.4,4.5,3.6,"Acacia nilotica"
"TKW_10","S4","Z79","Z80",1.2,NA,6.9,3.4,4.5,3.6,"Acacia nilotica"
"TKW_10","S4","Z79A","Z80",1.2,NA,5.9,3.4,4.5,3.6,"Acacia nilotica"
"TKW_10","S4","Z75","Z75",2.2,NA,5.8,2.4,2.7,2.6,"Acacia nilotica"
"TKW_10","S4","Z76A","Z76",2.2,NA,8.1,3.7,4.8,3,"Parinari curatellifolia"
"TKW_10","S4","Z76","Z76",2.2,NA,10.6,3.7,4.8,3,"Parinari curatellifolia"
"TKW_10","S4","Z78","Z78",2.2,NA,8.1,2.8,4.3,3.8,"NA NA"
"TKW_10","S4","Z81","Z81",4.7,NA,7.1,2.8,2.6,2.6,"NA NA"
"TKW_10","S4","Z81A","Z81",4.7,NA,6.1,2.8,2.6,2.6,"Combretum apiculatum"
"TKW_10","S5","Z14","Z14",4.6,NA,7.2,2.5,2.9,3.4,"NA NA"
"TKW_10","S5","Z16","Z14",4.6,NA,5.8,2.5,2.9,3.4,"NA NA"
"TKW_10","S5","Z14A","Z14",6.7,NA,6.2,3.7,3.4,3,"Acacia nilotica"
"TKW_10","S7","Y43","Y43",3.6,NA,7.1,4.3,4.9,3.6,"NA NA"
"TKW_10","S7","Y42","Y43",3.6,NA,12.1,4.3,4.9,3.6,"NA NA"
"TKW_10","S7","Y44","Y44",5.6,NA,22.7,7.8,7.4,7,"NA NA"
"TKW_10","S9","Z66A","Z66A",4.8,NA,5.6,1.1,1.4,3.2,"Combretum apiculatum"
"TKW_21","S1","X16","X16",5.7,NA,23.6,6.2,5.8,7.8,"Combretum apiculatum"
"TKW_21","S1","X04","X04",10.2,NA,50.2,18.5,16.7,8.4,"Millettia stuhlmannii"
"TKW_21","S1","X21","X21",2.4,NA,38.7,17.2,11.9,12.6,"Millettia stuhlmannii"
"TKW_21","S1","X22","X21",2.4,NA,20.3,17.2,11.9,12.6,"Millettia stuhlmannii"
"TKW_21","S1","X23","X21",2.4,NA,21,17.2,11.9,12.6,"Millettia stuhlmannii"
"TKW_21","S1","X19","X19",2.1,NA,16,5.8,5.4,5.4,"Combretum apiculatum"
"TKW_21","S1","X19A","X19",2.1,NA,8.7,5.8,5.4,5.4,"Combretum apiculatum"
"TKW_21","S2","A92","A92",1.6,NA,28.6,5.6,8.7,7.2,"Combretum apiculatum"
"TKW_21","S2","A94","A94",3.4,NA,6.9,3.7,4.6,4.8,"Diplorhynchus condylocarpon"
"TKW_21","S2","B2","B2",6.5,NA,7.3,2.7,6.2,5.6,"Diplorhynchus condylocarpon"
"TKW_21","S2","B3","B2",6.5,NA,12.6,2.7,6.2,5.6,"Diplorhynchus condylocarpon"
"TKW_21","S2","B1","B1",6.7,NA,23,6,9.7,10,"Pterocarpus angolensis"
"TKW_21","S2","B44","B44",4.4,NA,11.8,4.2,4.7,5.2,"Diplorhynchus condylocarpon"
"TKW_21","S2","B45","B45",4.3,NA,6.2,3.9,4.5,3,"Diplorhynchus condylocarpon"
"TKW_21","S2","A49","A49",1,NA,17.8,2.6,7.7,8.2,"Pseudolachnostylis maprouneifolia"
"TKW_21","S2","A50","A49",1,NA,9.3,2.6,7.7,8.2,"Pseudolachnostylis maprouneifolia"
"TKW_21","S2","A51","A49",1,NA,8.1,18.5,7.7,8.2,"Pseudolachnostylis maprouneifolia"
"TKW_21","S2","A52","A52",2.8,NA,5.7,4,4.9,6,"Diplorhynchus condylocarpon"
"TKW_21","S2","A53","A52",2.8,NA,7.6,4,4.9,6,"Diplorhynchus condylocarpon"
"TKW_21","S2","A54","A54",3.8,NA,7.9,5.7,4.3,4.2,"Diplorhynchus condylocarpon"
"TKW_21","S2","A90","A90",3.7,NA,6.7,3.3,4.6,4.8,"Diplorhynchus condylocarpon"
"TKW_21","S2","A84","A84",9.8,NA,38.2,14.7,16.2,15.6,"Pterocarpus angolensis"
"TKW_21","S2","A83","A84",9.8,NA,9.8,14.7,16.2,15.6,"Pterocarpus angolensis"
"TKW_21","S2","A85","A84",9.8,NA,21.2,14.7,16.2,15.6,"Pterocarpus angolensis"
"TKW_21","S3","D77","D77",3,NA,8,3.6,4,6.8,"Vitex indet"
"TKW_21","S3","D78","D77",3,NA,10.7,3.6,4,6.8,"Vitex indet"
"TKW_21","S3","D81","D81",4.2,NA,14.6,3.4,7.4,10.6,"Aganope stuhlmannii"
"TKW_21","S3","D82","D81",4.2,NA,10.2,3.4,7.4,10.6,"Aganope stuhlmannii"
"TKW_21","S3","D80","D80",6,NA,8.5,3.7,4.6,6.8,"Diplorhynchus condylocarpon"
"TKW_21","S3","D80A","D80",6,NA,5.4,3.7,4.6,6.8,"Diplorhynchus condylocarpon"
"TKW_21","S3","E06","E06",5.9,NA,18.5,7.6,5.8,11.2,"Combretum collinum"
"TKW_21","S3","D71","D71",1.2,NA,9,3.6,3,5.4,"Combretum apiculatum"
"TKW_21","S3","D70B","D70B",2,NA,6.9,3.2,4.7,5.4,"Pseudolachnostylis maprounifolia"
"TKW_21","S3","D70","D70",3.7,NA,25.8,9.1,7.8,9.4,"Vachellia nilotica"
"TKW_21","S3","D70A","D70A",4.6,NA,7.6,3.8,3.5,5.4,"Combretum apiculatum"
"TKW_21","S3","D68","D68",7.7,NA,35.2,8.5,10,18,"Senegalia polyacantha"
"TKW_21","S3","D74","D74",3.1,NA,8.3,5,4.6,3.5,"Diplorhynchus condylocarpon"
"TKW_21","S3","D75","D74",3.1,NA,6.8,5,4.6,3.5,"Diplorhynchus condylocarpon"
"TKW_21","S3","D79","D79",3.8,NA,13.1,4.8,5.1,16.6,"Combretum apiculatum"
"TKW_21","S3","D96","D96",12.2,NA,51.3,17.4,16.5,20.2,"Julbernardia paniculata"
"TKW_21","S4","D49","D49",3.2,NA,20.2,5.8,7.8,7,"Margaritaria discoidea"
"TKW_21","S4","D48","D48",2,NA,17.8,4.6,4.8,6.8,"Ochna holstii"
"TKW_21","S4","D47","D47",4.7,NA,26.3,9.4,9,12,"Pseudolachnostylis maprouneifolia"
"TKW_21","S4","D44","D44",5.6,NA,10.4,4.7,6,7,"Diplorhynchus condylocarpon"
"TKW_21","S4","D45","D45",3.2,NA,19.1,7.5,5.2,7.4,"Pseudolachnostylis maprouneifolia"
"TKW_21","S4","D46","D46",1.7,NA,8.8,4.1,2.8,4.6,"Ochna holstii"
"TKW_21","S4",NA,NA,9.6,NA,50.1,19.7,18.5,15.2,"Pseudolachnostylis maprouneifolia"
"TKW_21","S5","B25","B25",3.2,NA,13.3,5.7,4.6,5.8,"Pseudolachnostylis maprouneifolia"
"TKW_21","S5","B24","B24",2.8,NA,34.7,12.2,12.4,15.8,"Millettia stuhlmannii"
"TKW_21","S5","A22","A22",6.5,NA,17.9,6.9,10.7,10,"Gymnosporia senegalensis"
"TKW_21","S5","A23","A22",6.5,NA,16,6.9,10.7,10,"Gymnosporia senegalensis"
"TKW_21","S7","X87","X87",2.3,NA,9,18,3.4,4.2,"Strychnos cocculoides"
"TKW_21","S7","X84","X84",3.2,NA,14.3,6.1,5.2,5.6,"Indet indet"
"TKW_21","S7","X85","X84",3.2,NA,14,6.1,5.2,5.6,"Indet indet"
"TKW_21","S7","X83","X83",4.7,NA,15.2,6.8,8.7,8.2,"Gymnosporia senegalensis"
"TKW_21","S7","X90","X90",2,NA,8.4,2.5,2,5.2,"Indet indet"
"TKW_21","S7","X91","X91",4.4,NA,8,3.2,2.2,3.4,"Combretum apiculatum"
"TKW_21","S7",NA,NA,4.8,NA,26.4,8.4,7.5,8,"Lannea schweinfurthii var. stuhlmanii"
"TKW_21","S7","X93","X93",3.9,NA,14,4.4,4,8.8,"Millettia stuhlmannii"
"TKW_21","S7","X93A","X93",3.9,NA,8,4.4,4,8.8,"Millettia stuhlmannii"
"TKW_21","S8","Z81","Z81",1.9,NA,12.6,4.7,5.3,7.4,"Pseudolachnostylis maprouneifolia"
"TKW_21","S8","Z82","Z82",5,NA,12.7,7.5,9.3,6.8,"Gymnosporia senegalensis"
"TKW_21","S8","B40","B40",4.2,NA,15.4,3.3,4.2,7,"Pseudolachnostylis maprouneifolia"
"TKW_21","S8","B43","B43",6,NA,23.4,4.9,6.2,10.2,"Pseudolachnostylis maprouneifolia"
"TKW_21","S8","Z77","Z77",3.9,NA,12.9,5,4.4,6,"Pseudolachnostylis maprouneifolia"
"TKW_21","S8","Z78","Z78",3.6,NA,5.7,5,4.3,3.4,"Diplorhynchus condylocarpon"
"TKW_21","S8","Z79","Z78",3.6,NA,9.3,5,4.3,3.4,"Diplorhynchus condylocarpon"
"TKW_21","S8","Z80","Z78",3.6,NA,10.4,5,4.3,3.4,"Diplorhynchus condylocarpon"
"TKW_21","S9","D28","D28",4.4,NA,8.6,5.5,3.7,5,"Diplorhynchus condylocarpon"
"TKW_21","S9","D28A","D28",4.4,NA,7.9,5.5,3.7,5,"Diplorhynchus condylocarpon"
"TKW_21","S9","D27","D27",7.3,NA,30.7,11.5,12.9,10.4,"Pterocarpus angolensis"
"TKW_21","S9","D26","D26",5.8,NA,15.4,5.6,5.6,5.4,"Pseudolachnostylis maprouneifolia"
"TKW_21","S9","D30","D30",5.8,NA,21,7.6,5.3,8.4,"Lannea schweinfurthii"
"TKW_9","S1","R41","R41",2.2,NA,7.2,2.6,4,2.8,"Diplorhynchus condylocarpon"
"TKW_9","S1","R43","R43",6,NA,32.9,11.8,11.4,11.4,"Burkea africana"
"TKW_9","S1","R39","R39",5.1,NA,12.4,4.7,6.3,4.7,"Diplorhynchus condylocarpon"
"TKW_9","S1","R33","R39",5.1,NA,11.2,4.7,6.3,4.7,"Diplorhynchus condylocarpon"
"TKW_9","S1","R34","R39",5.1,NA,11.3,4.7,6.3,4.7,"Diplorhynchus condylocarpon"
"TKW_9","S2","T92","T92",3.4,NA,7,1.3,1,4.8,"Combretum apiculatum"
"TKW_9","S2","T93","T93",5.4,NA,18.8,5.5,3.6,4,"Diplorhynchus condylocarpon"
"TKW_9","S2","T94","T93",5.4,NA,10.2,5.5,3.6,4,"Diplorhynchus condylocarpon"
"TKW_9","S3","W50","W50",5,NA,14.4,5.4,4.6,8.6,"Combretum collinum"
"TKW_9","S3","W53","W53",5.2,NA,13.2,7.8,12.9,4.6,"Flacourtia indica"
"TKW_9","S3","W51","W53",5.2,NA,10.8,7.8,12.9,4.6,"Flacourtia indica"
"TKW_9","S3","W52","W53",5.2,NA,9.6,7.8,12.9,4.6,"Flacourtia indica"
"TKW_9","S3","W58","W58",7.3,NA,35.6,11.2,12.6,14.6,"Pseudolachnostylis maprouneifolia"
"TKW_9","S3","W49","W49",3,NA,6.2,2.4,2.4,3,"Diplorhynchus condylocarpon"
"TKW_9","S4","W28","W28",2.3,NA,7.6,17.4,14.1,7.4,"Indet indet"
"TKW_9","S5","U24","U24",1.4,NA,19.9,6.3,6.1,14.8,"Combretum collinum"
"TKW_9","S5","U23","U23",3.2,NA,31.1,7.6,10.6,13.8,"Pseudolachnostylis maprouneifolia"
"TKW_9","S5","U33","U33",7.5,NA,34.8,8.8,11.8,7.8,"Bobgunnia madagascariensis"
"TKW_9","S5","U31","U31",5.7,NA,27.5,14.8,4.4,14,"Julbernardia paniculata"
"TKW_9","S5","U30","U30",3.7,NA,47.2,13.9,12.7,16.4,"Julbernardia paniculata"
"TKW_9","S5","T72","T72",3.8,NA,32.3,10.3,8.2,9.2,"Strychnos cocculoides"
"TKW_9","S5","T73","T73",2,NA,17.4,2.8,4.4,9,"Combretum collinum"
"TKW_9","S6","R73","R73",4.3,NA,9,5.7,5.7,4.6,"Diplorhynchus condylocarpon"
"TKW_9","S6","R74","R73",4.3,NA,6.8,5.7,5.7,4.6,"Diplorhynchus condylocarpon"
"TKW_9","S6","R75","R73",4.3,NA,8,5.7,5.7,4.6,"Diplorhynchus condylocarpon"
"TKW_9","S6","R76","R73",4.2,NA,9.4,5.7,5.7,4.6,"Diplorhynchus condylocarpon"
"TKW_9","S6","R66","R66",6.3,NA,14,4.4,6,4.8,"Diplorhynchus condylocarpon"
"TKW_9","S6","R64A","R66",6.3,NA,6,4.4,6,4.8,"Diplorhynchus condylocarpon"
"TKW_9","S6","R71","R71",5.2,NA,11,3.9,4.4,3.5,"Diplorhynchus condylocarpon"
"TKW_9","S6","R70","R71",5.2,NA,6.6,3.9,4.4,3.5,"Diplorhynchus condylocarpon"
"TKW_9","S7","R91","R91",5.2,NA,7.9,2.2,1.3,3.4,"Diplorhynchus condylocarpon"
"TKW_9","S7","R90","R90",5.2,NA,25.5,4.6,3.9,12.6,"Combretum collinum"
"TKW_9","S7","R89","R89",4.3,NA,10.8,3.8,5.2,3.8,"Diplorhynchus condylocarpon"
"TKW_9","S8","U70","U70",3.3,NA,9.9,3.6,3.6,5,"Combretum zeyheri"
"TKW_9","S8","U71","U71",5.7,NA,26.2,4.2,5.3,6.7,"Combretum collinum"
"TKW_9","S8","U73","U73",9.1,NA,40.8,9.8,12.1,10.8,"Strychnos cocculoides"
"TKW_9","S8","U68","U68",5,NA,13,5.7,5.2,8,"Combretum collinum"
"TKW_9","S8","U69","U69",5,NA,8.9,3.8,2.7,3.4,"Ochna holstii"
"TKW_9","S9","W01","W01",2.6,NA,29.6,9.1,6.2,9.4,"Burkea africana"
"TKW_9","S9","W02","W02",2.6,NA,12.3,3,2.1,5,"Indet indet"
"TKW_9","S9","W03","W03",4.6,NA,14.7,4,5.4,9,"Pseudolachnostylis maprouneifolia"
"TKW_9","S9","W04","W04",5.8,NA,7.3,4.3,2.9,4.6,"Margaritaria discoidea"
"TKW_9","S9","W06","W06",6.6,NA,8.9,4.9,3,5,"Pseudolachnostylis maprouneifolia"
"TKW_9","S9","W99","W99",4.6,NA,9.9,3.9,2.5,8.7,"Combretum collinum"
"TKW_9","S9","V82","V82",5.8,NA,16.8,4,6.3,7.8,"Combretum apiculatum"
"TKW_9","S9","V82B","V82",5.8,NA,7.5,4,6.3,7.8,"NA NA"
"TKW_9","S9","V82A","V82",5.8,NA,7.2,4,6.3,7.8,"NA NA"
"TKW_13","S1","G52A","G52A",5.2,NA,6.8,3,2.3,4,"Combretum zeyheri"
"TKW_13","S1","G53","G53",4.2,NA,11.3,5.2,4,5.9,"Combretum apiculatum"
"TKW_13","S2","J29","J29",8,NA,60.5,19,20.6,14.6,"Julbernardia paniculata"
"TKW_13","S2","K33","K33",13,NA,54.4,15.5,18.7,17,"Brachystegia boehmii"
"TKW_13","S2","J47","J47",4.7,NA,8.2,3.3,5.4,4,"Diplorhynchus condylocarpon"
"TKW_13","S2","J47A","J47",4.7,NA,5.9,3.3,6.5,4,"Diplorhynchus condylocarpon"
"TKW_13","S2","J24","J24",8,NA,28.9,6.9,5.6,15.6,"Burkea africana"
"TKW_13","S3","L26","L26",5.7,NA,20.5,7,2.4,9.3,"Combretum apiculatum"
"TKW_13","S3","L44C","L44C",4.8,NA,7.3,2.4,2.1,3.8,"Diplorhynchus condylocarpon"
"TKW_13","S3","L31","L31",5.1,NA,8.9,2.1,4.8,3.4,"Diplorhynchus condylocarpon"
"TKW_13","S3","L53","L31",5.1,NA,8.1,2.1,4.8,3.4,"Diplorhynchus condylocarpon"
"TKW_13","S4","L14","L14",2.1,NA,8.5,4.3,3.5,6.4,"Pseudolachnostylis maprouneifolia"
"TKW_13","S4","L15","L15",4.3,NA,17.7,5.5,6,7.6,"Combretum apiculatum"
"TKW_13","S4","L48","L48",12.2,NA,51.9,10.9,10.4,4.5,"Julbernardia paniculata"
"TKW_13","S4","L12A","L12A",2.6,NA,6,2,2.6,3,"Margaritaria discoidea"
"TKW_13","S4","K64","K64",6.2,NA,13.1,8.9,6.3,9,"Combretum apiculatum"
"TKW_13","S4","K65","K64",6.2,NA,17.2,8.9,6.3,9,"Combretum apiculatum"
"TKW_13","S4","R19","R19",6,NA,62.2,13.5,18,14.8,"Brachystegia spiciformis"
"TKW_13","S5","J13","J13",4.3,NA,20.2,6.8,8.5,7.6,"Pseudolachnostylis maprouneifolia"
"TKW_13","S5","J11","J11",5.2,NA,16.9,5,3.6,4.6,"Pseudolachnostylis maprouneifolia"
"TKW_13","S5","J12","J11",5.2,NA,7.1,5,3.6,4.6,"Pseudolachnostylis maprouneifolia"
"TKW_13","S5","J60","J60",4.5,NA,8.5,5.2,6.3,4.2,"Diplorhynchus condylocarpon"
"TKW_13","S5","J61","J60",4.5,NA,15.2,5.2,6.3,4.2,"Diplorhynchus condylocarpon"
"TKW_13","S5","J62","J60",4.5,NA,24,5.2,6.3,4.2,"Diplorhynchus condylocarpon"
"TKW_13","S5","J58","J58",11.4,NA,72.8,18.4,20.4,19.3,"Brachystegia boehmii"
"TKW_13","S6","G66","G66",2.2,NA,7.5,2.7,1.8,3.6,"Diplorhynchus condylocarpon"
"TKW_13","S6","G64","G64",3.9,NA,6,1.4,2.5,4,"Indet indet"
"TKW_13","S6","G64A","G64",3.9,NA,6,1.4,2.5,4,"Combretum zeyheri"
"TKW_13","S6","H06","H06",4.7,NA,42.7,10.5,11.8,18.6,"Bobgunnia madagascariensis"
"TKW_13","S6","G70","G70",3,NA,8.2,3.7,2.5,4.2,"Diplorhynchus condylocarpon"
"TKW_13","S6","G74","G74",6,NA,24,4.5,5.4,8.5,"Pterocarpus angolensis"
"TKW_13","S6","G75","G74",6,NA,9.5,4.5,5.4,8.5,"Pterocarpus angolensis"
"TKW_13","S6","G76","G76",4.1,NA,13.3,3.5,4.5,3.2,"Pterocarpus angolensis"
"TKW_13","S6","G71A","G71A",3.7,NA,6.6,5.6,6.2,3,"Diplorhynchus condylocarpon"
"TKW_13","S6","G57","G57",2.5,NA,6.4,3.1,1.4,4.2,"Diplorhynchus condylocarpon"
"TKW_13","S7","G10","G10",6.8,NA,25.2,9,6.6,10.1,"Pseudolachnostylis maprouneifolia"
"TKW_13","S7","G83","G83",5.8,NA,28.4,9.5,9.4,10.4,"Pseudolachnostylis maprouneifolia"
"TKW_13","S7","G92","G92",6.4,NA,13.1,6.2,2.2,4.2,"Diplorhynchus condylocarpon"
"TKW_13","S8","J84","J84",3,NA,32,12.7,12.9,12.8,"Diospyros quiloensis"
"TKW_13","S8","J83","J84",3,NA,23.3,12.7,12.9,12.8,"Diospyros quiloensis"
"TKW_13","S8","J85","J84",3,NA,23.3,12.7,12.9,12.8,"Diospyros quiloensis"
"TKW_13","S8","J82","J82",3.4,NA,7.6,6.6,5.4,7.2,"Combretum apiculatum"
"TKW_13","S8","J74","J74",7,NA,8.1,5.3,4.2,3.6,"Diplorhynchus condylocarpon"
"TKW_13","S8","J75","J74",7,NA,9.7,5.3,4.2,3.6,"Diplorhynchus condylocarpon"
"TKW_13","S8","H97","H97",9.2,NA,20.7,8.3,7,10,"Pseudolachnostylis maprouneifolia"
"TKW_13","S8","J00","J00",11,NA,61.4,22,20.1,17.2,"Brachystegia boehmii"
"TKW_13","S8","A92","A92",5.1,NA,7.1,2.3,4,3.9,"Diplorhynchus condylocarpon"
"TKW_13","S8","H86","H86",5.3,NA,19.4,4.6,8.3,7.9,"Combretum apiculatum"
"TKW_13","S8","H85","H86",5.3,NA,10.3,4.6,8.3,7.9,"Combretum apiculatum"
"TKW_13","S9","K83","K83",6.8,NA,20.9,4.5,6.9,8.4,"Pseudolachnostylis maprouneifolia"
"TKW_13","S9","K94","K94",9.2,NA,53.4,12.3,15.6,16.3,"Julbernardia paniculata"
"TKW_13","S9","K92","K92",1.7,NA,33.7,11.7,9,12.4,"Pseudolachnostylis maprouneifolia"
"TKW_7","S1","E40","E40",2.4,NA,10.3,4.3,3.3,4,"Burkea africana"
"TKW_7","S1","E39","E40",2.4,NA,7.3,4.3,3.3,4,"Burkea africana"
"TKW_7","S1","E35A","E35A",5.1,NA,6,1.4,1.9,3.5,"Annona senegalensis"
"TKW_7","S1","E37","E37",3.2,NA,7.2,2.3,3.8,3.4,"Annona senegalensis"
"TKW_7","S2","D69","D69",4,NA,15.9,3.2,1.7,3.6,"NA NA"
"TKW_7","S2","G69","G69",4,NA,7,2.8,2.8,3.8,"Burkea africana"
"TKW_7","S2","G58","G58",4.8,NA,12.8,5.4,5.5,4.6,"Burkea africana"
"TKW_7","S2","G68","G68",7.6,NA,6.9,5.6,2.8,3.4,"Combretum apiculatum"
"TKW_7","S3","J67","J67",4,NA,17.2,7.2,5.8,5.2,"Burkea africana"
"TKW_7","S3","H75","H75",5.8,NA,9.5,5,3.3,5,"Vachellia nilotica"
"TKW_7","S4","J44","J44",1.2,NA,7.4,2.5,2.8,5.4,"Combretum apiculatum"
"TKW_7","S4","J45","J45",3.5,NA,16.7,6.4,7.2,3.8,"Burkea africana"
"TKW_7","S4","J45A","J45",3.5,NA,6.8,6.4,7.2,3.8,"Terminalia sericea"
"TKW_7","S4","J46","J46",3.7,NA,15.1,5,5.4,5.2,"Burkea africana"
"TKW_7","S4","J47","J47",5,NA,17.7,9.3,9.4,4.6,"Burkea africana"
"TKW_7","S4","J48","J47",5,NA,20,9.3,9.4,4.6,"Burkea africana"
"TKW_7","S5","G33","G33",6.8,NA,15,5.6,4.5,4.4,"Burkea africana"
"TKW_7","S5","G90A","G90A",4.2,NA,6,1.1,1.1,4.8,"Combretum sp."
"TKW_7","S6","E55","E55",2,NA,14.2,4.3,4.7,5.2,"Burkea africana"
"TKW_7","S6","E54","E54",5.3,NA,11.6,3.6,3.7,4.1,"Burkea africana"
"TKW_7","S7","E76","E76",1.1,NA,12.6,4.1,3.5,6.2,"Bauhinia petersiana"
"TKW_7","S7","E75","E76",1.1,NA,12.5,4.1,3.5,6.2,"Bauhinia petersiana"
"TKW_7","S7","E74","E74",3.6,NA,5.6,1.4,5,4.2,"Margaritaria discoidea"
"TKW_7","S8","G11","G11",1.5,NA,9.7,2.5,3,4.2,"Burkea africana"
"TKW_7","S8","H16","H16",5.2,NA,8,3.6,3.3,3.2,"Burkea africana"
"TKW_7","S8","H15","H16",5.2,NA,6.8,3.6,3.3,3.2,"Burkea africana"
"TKW_7","S8","H19","H19",2.9,NA,7.7,1.6,2.5,3,"Margaritaria discoidea"
"TKW_7","S8","G05","G05",2.4,NA,8.8,3.4,2,4.5,"Combretum apiculatum"
"TKW_7","S8","G04","G04",4.2,NA,9.9,3.8,3.5,4.4,"Burkea africana"
"TKW_7","S8","G06","G06",3.8,NA,13.3,3.1,2.3,3,"Annona senegalensis"
"TKW_7","S8","G08","G08",4.2,NA,8.8,2.2,2.3,4.6,"Burkea africana"
"TKW_7","S9","J35","J35",1.6,NA,7.6,2.6,2.6,2.6,"Burkea africana"
"TKW_7","S9","J34","J34",1.5,NA,6.7,2.4,1.2,4.8,"Combretum apiculatum"
"TKW_7","S9","J30","J30",5.5,NA,14.4,4.7,4.1,5,"Burkea africana"
"TKW_25","S1","R84","R84",1.2,NA,13.1,1.8,2.9,7,"Pseudolachnostylis maprouneifolia"
"TKW_25","S1","R85","R85",3,NA,13,2,3.5,8,"Burkea africana"
"TKW_25","S1","R55","R55",6.3,NA,15,5.5,4.1,6.1,"Pseudolachnostylis maprouneifolia"
"TKW_25","S1","R82","R82",3.5,NA,9.5,2.6,2.7,5,"Pseudolachnostylis maprouneifolia"
"TKW_25","S2","T20","T20",2.4,NA,31.8,5.3,5.1,9.8,"Pseudolachnostylis maprouneifolia"
"TKW_25","S2","T11","T11",8.2,NA,24,8.2,8.6,7.2,"Pseudolachnostylis maprouneifolia"
"TKW_25","S2","T12","T12",6.4,NA,11.1,3.1,4.2,6.4,"Pseudolachnostylis maprouneifolia"
"TKW_25","S3","U22","U22",10.1,NA,27.1,11,9.6,10,"Pseudolachnostylis maprouneifolia"
"TKW_25","S4","U38","U38",8.8,NA,15.1,14.8,13.5,14.8,"Pseudolachnostylis maprouneifolia"
"TKW_25","S4","U39","U38",8.8,NA,38.6,14.8,13.5,14.8,"Pseudolachnostylis maprouneifolia"
"TKW_25","S4","U40","U38",8.8,NA,37.4,14.8,13.5,14.8,"Pseudolachnostylis maprouneifolia"
"TKW_25","S6","S6","S6",0.8,NA,12.3,3.2,2.3,7.6,"Terminalia sericea"
"TKW_25","S6","S8","S8",2.4,NA,17.4,1.6,3.7,6,"Markhamia obtusifolia"
"TKW_25","S6","R50","R50",7.2,NA,19.2,6.4,8.3,10.2,"Burkea africana"
"TKW_25","S7","S41","S41",5.1,NA,7,3.8,4.6,8.2,"Pseudolachnostylis maprouneifolia"
"TKW_25","S7","S27","S27",2.4,NA,8.6,2.2,2.5,4.6,"Combretum apiculatum"
"TKW_25","S7","S23","S23",0.8,NA,7.1,3.2,3.4,2.8,"Bridelia scleroneura"
"TKW_25","S7","S24","S24",3.4,NA,37.8,12.2,11.6,12.8,"Bridelia scleroneura"
"TKW_25","S7","S20","S20",10.5,NA,33,5.4,8.7,15.6,"Bridelia scleroneura"
"TKW_25","S7","R13","R13",5.1,NA,11.8,2.8,4.9,8.4,"Burkea africana"
"TKW_25","S8","S98","S98",4.8,NA,17.3,4,4.2,10.8,"Bridelia scleroneura"
"TKW_25","S8","T00","S98",4.8,NA,16.2,4,4.2,10.8,"Bridelia scleroneura"
"TKW_25","S8","S96","S96",6.4,NA,7.8,2.5,1.9,9.7,"Markhamia obtusifolia"
"TKW_25","S8","S97","S96",6.4,NA,18.7,2.5,1.9,9.7,"Markhamia obtusifolia"
"TKW_25","S9","G90A","G90A",6.4,NA,20.3,5.6,5.5,10.4,"NA NA"
"TKW_25","S9","T95","T95",6.3,NA,11.3,2.2,3.4,10.4,"Markhamia obtusifolia"
